Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
365640	552847680	0	0	0.0	3554496.5629324033	0.0	5374398803.153793	365640	552847680	0	0	0.0	3554496.5629324033	0.0	5374398803.153793	voice
365640	552847680	0	0	0.0	3552866.10902739	0.0	5371933556.849414	365640	552847680	0	0	0.0	3552866.10902739	0.0	5371933556.849414	voice
365640	552847680	0	0	0.0	3535184.1686260407	0.0	5345198462.962574	365640	552847680	0	0	0.0	3535184.1686260407	0.0	5345198462.962574	voice
365640	552847680	0	0	0.0	3560479.452464421	0.0	5383444932.1262045	365640	552847680	0	0	0.0	3560479.452464421	0.0	5383444932.1262045	voice
365640	552847680	0	0	0.0	3546867.7412386704	0.0	5362864024.75287	365640	552847680	0	0	0.0	3546867.7412386704	0.0	5362864024.75287	voice
365640	552847680	0	0	0.0	3542165.4218779234	0.0	5355754117.87942	365640	552847680	0	0	0.0	3542165.4218779234	0.0	5355754117.87942	voice
365640	552847680	0	0	0.0	3596272.6895739874	0.0	5437564306.635869	365640	552847680	0	0	0.0	3596272.6895739874	0.0	5437564306.635869	voice
365640	552847680	0	0	0.0	3551072.691984412	0.0	5369221910.280431	365640	552847680	0	0	0.0	3551072.691984412	0.0	5369221910.280431	voice
365640	552847680	0	0	0.0	3581758.957425888	0.0	5415619543.627943	365640	552847680	0	0	0.0	3581758.957425888	0.0	5415619543.627943	voice
365640	552847680	0	0	0.0	3555806.95058614	0.0	5376380109.286244	365640	552847680	0	0	0.0	3555806.95058614	0.0	5376380109.286244	voice
365640	552847680	0	0	0.0	3552109.033248793	0.0	5370788858.272175	365640	552847680	0	0	0.0	3552109.033248793	0.0	5370788858.272175	voice
365640	552847680	0	0	0.0	3539353.2776522557	0.0	5351502155.81021	365640	552847680	0	0	0.0	3539353.2776522557	0.0	5351502155.81021	voice
365640	552847680	0	0	0.0	3556120.2680529985	0.0	5376853845.296134	365640	552847680	0	0	0.0	3556120.2680529985	0.0	5376853845.296134	voice
365640	552847680	0	0	0.0	3580947.711619827	0.0	5414392939.969178	365640	552847680	0	0	0.0	3580947.711619827	0.0	5414392939.969178	voice
365640	552847680	0	0	0.0	3561033.3707794724	0.0	5384282456.618563	365640	552847680	0	0	0.0	3561033.3707794724	0.0	5384282456.618563	voice
365640	552847680	0	0	0.0	3564716.758852489	0.0	5389851739.384963	365640	552847680	0	0	0.0	3564716.758852489	0.0	5389851739.384963	voice
365640	552847680	0	0	0.0	3524346.574620932	0.0	5328812020.826849	365640	552847680	0	0	0.0	3524346.574620932	0.0	5328812020.826849	voice
365640	552847680	0	0	0.0	3565230.554868466	0.0	5390628598.961121	365640	552847680	0	0	0.0	3565230.554868466	0.0	5390628598.961121	voice
365640	552847680	0	0	0.0	3570842.215143895	0.0	5399113429.297569	365640	552847680	0	0	0.0	3570842.215143895	0.0	5399113429.297569	voice
365640	552847680	0	0	0.0	3533270.163277249	0.0	5342304486.8752	365640	552847680	0	0	0.0	3533270.163277249	0.0	5342304486.8752	voice
365640	552847680	0	0	0.0	3579585.311427044	0.0	5412332990.877691	365640	552847680	0	0	0.0	3579585.311427044	0.0	5412332990.877691	voice
365640	552847680	0	0	0.0	3557044.051342237	0.0	5378250605.629462	365640	552847680	0	0	0.0	3557044.051342237	0.0	5378250605.629462	voice
365640	552847680	0	0	0.0	3573080.173993677	0.0	5402497223.07844	365640	552847680	0	0	0.0	3573080.173993677	0.0	5402497223.07844	voice
365640	552847680	0	0	0.0	3566938.7476683334	0.0	5393211386.474521	365640	552847680	0	0	0.0	3566938.7476683334	0.0	5393211386.474521	voice
365640	552847680	0	0	0.0	3554389.467028841	0.0	5374236874.147608	365640	552847680	0	0	0.0	3554389.467028841	0.0	5374236874.147608	voice
365640	552847680	0	0	0.0	3583123.0130277937	0.0	5417681995.698025	365640	552847680	0	0	0.0	3583123.0130277937	0.0	5417681995.698025	voice
365640	552847680	0	0	0.0	3577414.302049728	0.0	5409050424.699189	365640	552847680	0	0	0.0	3577414.302049728	0.0	5409050424.699189	voice
365640	552847680	0	0	0.0	3587414.419222636	0.0	5424170601.864626	365640	552847680	0	0	0.0	3587414.419222636	0.0	5424170601.864626	voice
365640	552847680	0	0	0.0	3592944.664158299	0.0	5432532332.207348	365640	552847680	0	0	0.0	3592944.664158299	0.0	5432532332.207348	voice
365640	552847680	0	0	0.0	3632070.184160667	0.0	5491690118.450929	365640	552847680	0	0	0.0	3632070.184160667	0.0	5491690118.450929	voice
365640	552847680	0	0	0.0	3540211.1620605914	0.0	5352799277.035614	365640	552847680	0	0	0.0	3540211.1620605914	0.0	5352799277.035614	voice
365640	552847680	0	0	0.0	3552454.6147698765	0.0	5371311377.532053	365640	552847680	0	0	0.0	3552454.6147698765	0.0	5371311377.532053	voice
365640	552847680	0	0	0.0	3540448.174860966	0.0	5353157640.38978	365640	552847680	0	0	0.0	3540448.174860966	0.0	5353157640.38978	voice
365640	552847680	0	0	0.0	3558744.4065531166	0.0	5380821542.708312	365640	552847680	0	0	0.0	3558744.4065531166	0.0	5380821542.708312	voice
365640	552847680	0	0	0.0	3555848.173414238	0.0	5376442438.202328	365640	552847680	0	0	0.0	3555848.173414238	0.0	5376442438.202328	voice
365640	552847680	0	0	0.0	3578524.5277418694	0.0	5410729085.945706	365640	552847680	0	0	0.0	3578524.5277418694	0.0	5410729085.945706	voice
365640	552847680	0	0	0.0	3588933.958695576	0.0	5426468145.54771	365640	552847680	0	0	0.0	3588933.958695576	0.0	5426468145.54771	voice
365640	552847680	0	0	0.0	3547975.5014713774	0.0	5364538958.224723	365640	552847680	0	0	0.0	3547975.5014713774	0.0	5364538958.224723	voice
365640	552847680	0	0	0.0	3573354.912320762	0.0	5402912627.428992	365640	552847680	0	0	0.0	3573354.912320762	0.0	5402912627.428992	voice
365640	552847680	0	0	0.0	3601153.686168152	0.0	5444944373.486246	365640	552847680	0	0	0.0	3601153.686168152	0.0	5444944373.486246	voice
365640	552847680	0	0	0.0	3598922.66088438	0.0	5441571063.257183	365640	552847680	0	0	0.0	3598922.66088438	0.0	5441571063.257183	voice
365640	552847680	0	0	0.0	3544506.82980833	0.0	5359294326.670196	365640	552847680	0	0	0.0	3544506.82980833	0.0	5359294326.670196	voice
365640	552847680	0	0	0.0	3601754.1688234215	0.0	5445852303.261014	365640	552847680	0	0	0.0	3601754.1688234215	0.0	5445852303.261014	voice
365640	552847680	0	0	0.0	3508350.6383913253	0.0	5304626165.247684	365640	552847680	0	0	0.0	3508350.6383913253	0.0	5304626165.247684	voice
365640	552847680	0	0	0.0	3528360.2581381383	0.0	5334880710.304865	365640	552847680	0	0	0.0	3528360.2581381383	0.0	5334880710.304865	voice
